ID;Tipo;Título;Asignado a;Padre;Estado;Área;Tags;Iteración;Última modificación;Fec Creado;Fec Activado;Fec Resuelto;Fec Cerrado;Puntos Historia;Estimación;Resolved reason;Prioridad;Severidad
48096;Task;Exploración del funcionamiento de la librería Cookiecutter;Camilo Rojas Lopera;48095;Active;SILIN\Squad - Migracion;"Felipe Castaño; Lili Valencia";SILIN\SPR-2025-4.5;24/11/2025 17:03:14;21/10/2025 00:04:28;24/10/2025 14:08:56;;;;32.0;;2;
48097;Task;[Calidad de Datos] - Configuración de Reglas de Formato para las fuentes de datos Deuda y Expedientes;Camilo Rojas Lopera;47082;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;29/10/2025 21:27:20;21/10/2025 00:18:19;29/10/2025 13:36:00;;29/10/2025 21:26:42;;8.0;;2;
48098;Task;[Calidad de Datos] - Configuración de Reglas de Negocio para las colecciones Debt, Dossiers y Executive Titles;Camilo Rojas Lopera;47082;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;20/11/2025 15:05:46;21/10/2025 00:20:55;;;29/10/2025 21:26:47;;8.0;;2;
48099;Task;[Calidad de Datos] - Reporte de resultados inicial;Camilo Rojas Lopera;47082;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;29/10/2025 21:27:39;21/10/2025 00:22:10;;;29/10/2025 21:27:06;;8.0;;2;
48100;User Story;[SILIN+QA] Asociación de PDFs a Actividades Pendientes – ICA (Milagro1);Hernán Gutierrez;43364;Active;SILIN\Squad - Migracion;"Alejandro Remolina; ICA; Sebastian Granda";SILIN\SPR-2025-4.1;24/11/2025 17:18:08;21/10/2025 00:51:46;24/10/2025 14:16:54;;;3.0;;;1;
48101;Spike;La Fecha de la Actividad no debe ser Nula. Campo: (fecha_actividad).;Camilo Rojas Lopera;47707;Paused;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;27/01/2026 21:57:50;21/10/2025 02:05:32;30/10/2025 12:02:01;;;;1.0;;;
48112;Task;Homologacion Staging;Hernán Gutierrez;47796;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;21/10/2025 21:01:52;21/10/2025 13:56:14;21/10/2025 13:56:32;;21/10/2025 21:01:52;;7.0;;2;
48114;Task;Construcción SCRIPTS CIRCULACIÓN;Lili Valencia;47080;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;24/10/2025 14:39:55;21/10/2025 13:59:44;;;24/10/2025 14:39:55;;11.0;;3;
48125;Task;Conectar cuenta GCP con cuenta AWS;Daniel Viloria;47387;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:34:43;2025-10-21T14:44:21Z;;;04/11/2025 14:34:43;;2.0;;2;
48126;Task;Enviar documentos de Drive a bucket de S3;Daniel Viloria;47387;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:34:48;21/10/2025 14:44:36;;;04/11/2025 14:34:48;;3.0;;2;
48127;Task;Pruebas / validaciones;Daniel Viloria;47387;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;05/11/2025 15:16:17;21/10/2025 14:44:46;04/11/2025 14:34:51;;05/11/2025 15:16:17;;3.0;;2;
48128;Task;Recibir datos de bucket de google drive y probar;Daniel Viloria;47390;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:40:39;21/10/2025 14:45:56;31/10/2025 14:40:30;;04/11/2025 14:40:39;;0.0;;2;
48129;Task;Preparar un modelo de extracción de texto e imágenes y probar;Daniel Viloria;47390;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;05/11/2025 15:15:54;21/10/2025 14:46:10;24/10/2025 19:21:36;;05/11/2025 15:15:54;;0.0;;2;
48130;Task;Validar el modelo y probar;Daniel Viloria;47390;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;05/11/2025 15:15:59;21/10/2025 14:46:23;24/10/2025 19:21:37;;05/11/2025 15:15:59;;0.0;;2;
48131;Task;Definir y refinar las reglas de negocio;Daniel Viloria;47394;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;05/11/2025 16:21:36;21/10/2025 14:47:50;24/10/2025 19:21:41;;05/11/2025 16:21:36;;0.0;;2;
48132;Task;Traducir de alto nivel las reglas de negocio para procesamiento OCR;Steven Pardo;47394;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;11/11/2025 14:32:43;21/10/2025 14:48:00;24/10/2025 19:21:42;;11/11/2025 14:32:43;;0.0;;2;
48133;Task;Categorizar documentos;Steven Pardo;47394;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;11/11/2025 14:32:46;21/10/2025 14:48:10;24/10/2025 19:21:43;;11/11/2025 14:32:46;;0.0;;2;
48134;Task;Validar en QA reglas aplicadas vs categorización manual;george.quintero;47394;New;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;31/10/2025 14:49:16;21/10/2025 14:48:20;;;;;0.0;;2;
48135;Task;Disponer en un bucket de S3 los archivos procesados;Daniel Viloria;47396;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:35:42;21/10/2025 14:49:03;;;04/11/2025 14:35:42;;0.0;;2;
48136;Task;Disponer en una carpeta compartida en Drive;Daniel Viloria;47396;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:35:50;21/10/2025 14:49:10;;;04/11/2025 14:35:50;;0.0;;2;
48137;Task;Validacion que la carpeta se crea;Daniel Viloria;47396;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:35:54;21/10/2025 14:49:18;;;04/11/2025 14:35:54;;0.0;;2;
48138;Task;Crear archivo yaml para la migración de las tecnologías usadas;Steven Pardo;47488;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.3;07/11/2025 19:30:12;21/10/2025 14:49:41;24/10/2025 19:22:00;;;;0.0;;2;
48139;Task;Crear roles y permisos para la interacción entre servicios;Steven Pardo;47488;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.3;07/11/2025 19:30:18;21/10/2025 14:49:47;24/10/2025 19:22:02;;;;0.0;;2;
48140;Task;Desplegar y conectar todo el proceso;Steven Pardo;47488;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.3;07/11/2025 19:30:22;21/10/2025 14:49:56;24/10/2025 19:22:02;;;;0.0;;2;
48141;Task;Validaciones;Steven Pardo;47488;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.3;07/11/2025 19:30:39;21/10/2025 14:50:04;24/10/2025 19:22:03;;;;0.0;;2;
48213;Task;Adaptacion script de insercion en BD prod;Hernán Gutierrez;48100;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;24/10/2025 14:17:17;22/10/2025 13:33:49;22/10/2025 14:06:55;;24/10/2025 14:17:17;;7.0;;2;
48214;Task;Insercion en BD;Hernán Gutierrez;48100;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;24/10/2025 15:28:05;22/10/2025 13:38:42;24/10/2025 15:22:53;;24/10/2025 15:28:05;;7.0;;2;
48241;Task;Diseño de casos de prueba;ana.ospina;48100;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 23:38:23;22/10/2025 15:22:21;22/10/2025 15:27:18;;27/10/2025 23:38:23;;2.0;;2;
48246;Test Case;[HP][FE] Revisión de expediente y descarga de mandamiento de pago;ana.ospina;48241;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 23:37:52;22/10/2025 15:23:26;22/10/2025 15:23:26;;27/10/2025 23:37:52;;;;2;
48247;Test Case;[HP][FE] Revisión de expediente y descarga de Generación y envío citación de mandamiento;ana.ospina;48241;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 23:37:46;22/10/2025 15:25:30;22/10/2025 15:25:30;;27/10/2025 23:37:46;;;;2;
48248;Test Case;[HP][FE] Revisión de expediente y descarga de Auto que ordena medidas previas;ana.ospina;48241;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 23:37:42;22/10/2025 15:26:12;22/10/2025 15:26:12;;27/10/2025 23:37:42;;;;2;
48249;Test Case;[HP][FE] Verificación del nombre de los documentos PDF descargados;ana.ospina;48241;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 23:37:56;22/10/2025 15:26:58;22/10/2025 15:26:58;;27/10/2025 23:37:56;;;;2;
48250;Task;Ejecución de Pruebas;ana.ospina;48100;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 23:37:19;22/10/2025 15:28:02;24/10/2025 19:12:51;;27/10/2025 23:37:19;;8.0;;2;
48287;Task;Disponibilización en Mongo DB;Camilo Rojas Lopera;44931;Closed;SILIN\Squad - Migracion;"Felipe Castaño; Lili Valencia";SILIN\SPR-2025-4.3;21/11/2025 13:34:34;23/10/2025 14:13:01;05/11/2025 16:33:15;;21/11/2025 13:34:34;;8.0;;2;
48288;Task;Aplicar reglas de negocio y generar reporte de HALLAZGOS;Camilo Rojas Lopera;44931;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;23/10/2025 14:16:36;23/10/2025 14:14:47;;;23/10/2025 14:16:36;;2.0;;2;
48290;Task;Corrección de hallazgos;Camilo Rojas Lopera;47707;New;SILIN\Squad - Migracion;"Felipe Castaño; Lili Valencia";SILIN;19/02/2026 16:50:55;23/10/2025 14:15:33;;;;;8.0;;2;
48395;Task;Aplicar registros no causados;Samy Medina;47138;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;24/10/2025 14:38:51;24/10/2025 14:38:41;24/10/2025 14:38:49;;24/10/2025 14:38:51;;12.0;;2;
48417;Task;Creación script Migración de pdf a Bucket s3;Alejandro Remolina;43404;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;30/10/2025 13:32:42;24/10/2025 18:54:41;;;30/10/2025 13:32:42;;2.0;;2;
48419;User Story;1. Entendimiento Arquitectura – PoC de Digitalización y Procesamiento de Documentos;Daniel Viloria;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:38:33;24/10/2025 19:11:36;04/11/2025 14:38:33;04/11/2025 14:38:33;04/11/2025 14:38:33;0.5;;;1;
48420;User Story;2. Entendimiento Arquitectura – Categorización Automática y Diligenciamiento de Matrices;Daniel Viloria;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:38:50;24/10/2025 19:12:49;04/11/2025 14:38:50;04/11/2025 14:38:50;04/11/2025 14:38:50;0.5;;;1;
48422;User Story;Documentación – Proceso Actual (“As Is”) de Diligenciamiento de Matrices;Nicolas Chala Amaya;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;05/11/2025 21:46:22;24/10/2025 19:18:19;05/11/2025 15:46:25;05/11/2025 21:46:22;05/11/2025 21:46:22;;;;1;
48425;User Story;Entendimiento Arquitectura – Estudio del Proceso Actual (“As Is”) de Migración de Información;Daniel Viloria;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;04/11/2025 14:39:50;24/10/2025 19:36:11;04/11/2025 14:39:50;04/11/2025 14:39:50;04/11/2025 14:39:50;0.5;;;1;
48468;Task;Revision de abreviaciones para conceptos;Hernán Gutierrez;47158;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;27/10/2025 14:30:23;27/10/2025 14:30:17;;;27/10/2025 14:30:23;;7.0;;2;
48472;Task;Script de busqueda de datos;Hernán Gutierrez;48478;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;25/11/2025 12:43:30;27/10/2025 14:31:15;;;25/11/2025 12:43:30;;7.0;;2;
48473;Task;Insercion en bd actualizando rutas GEN_MAN_PAG;Hernán Gutierrez;48478;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;25/11/2025 12:43:19;27/10/2025 14:31:15;;;25/11/2025 12:43:19;;7.0;;2;
48474;Task;Diseño de Casos de Prueba;ana.ospina;48478;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;25/11/2025 13:57:28;27/10/2025 14:31:15;24/11/2025 16:29:36;;25/11/2025 13:57:28;;2.0;;2;
48475;Task;Ejecución Pruebas QA;ana.ospina;48478;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;25/11/2025 14:03:33;27/10/2025 14:31:15;24/11/2025 16:29:33;;25/11/2025 14:03:33;;8.0;;2;
48476;Task;Revision registros e insersion en BD para GEN_ENV_OFI_BAN;Hernán Gutierrez;48478;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;25/11/2025 12:43:22;27/10/2025 14:31:15;;;25/11/2025 12:43:22;;7.0;;2;
48478;User Story;[SILIN+QA]Asociación manual de documentos generados por el equipo de Proyectos para Predial - Embargo para Bancos (2021);Hernán Gutierrez;43364;Closed;SILIN\Squad - Migracion;"Ana Ospina; jose; Soporte";SILIN\SPR-2025-4.4;05/12/2025 19:36:49;27/10/2025 14:32:03;19/11/2025 21:47:04;25/11/2025 15:59:42;05/12/2025 19:36:32;3.0;;;1;
48479;Task;Script de busqueda de datos;Hernán Gutierrez;48486;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;24/11/2025 15:05:57;27/10/2025 14:32:17;;;;;7.0;;2;
48480;Task;Insercion en bd actualizando rutas GEN_MAN_PAG;Hernán Gutierrez;48486;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;24/11/2025 15:05:57;27/10/2025 14:32:17;;;;;7.0;;2;
48481;Task;Diseño de Casos de Prueba;ana.ospina;48486;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;24/11/2025 15:05:57;27/10/2025 14:32:17;;;;;2.0;;2;
48482;Task;Ejecución Pruebas;ana.ospina;48486;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;24/11/2025 15:05:57;27/10/2025 14:32:17;;;;;8.0;;2;
48483;Task;Revision registros e insersion en BD para GEN_ENV_OFI_BAN;Hernán Gutierrez;48486;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;24/11/2025 15:05:57;27/10/2025 14:32:17;;;;;7.0;;2;
48486;User Story;[SILIN+QA]Asociación manual de documentos generados por el equipo de Proyectos para Predial - embargo para oficina de registro de instrumentos publicos;Hernán Gutierrez;43364;New;SILIN\Squad - Migracion;"Ana Ospina; jose; Palmira; Soporte";SILIN\SPR-2025-4.5;24/11/2025 19:07:57;27/10/2025 14:33:09;;;;3.0;;;1;
48488;Task;Ejecucion script de asociacion en PDF;Hernán Gutierrez;48478;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;28/11/2025 21:33:57;27/10/2025 15:00:12;25/11/2025 12:43:35;;28/11/2025 21:33:57;;7.0;;2;
48489;Task;Revision y desarrollo de script de asociacion;Hernán Gutierrez;48486;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;24/11/2025 15:05:57;27/10/2025 15:00:58;;;;;7.0;;2;
48587;Task;Diseño de casos de Pruebas;ana.ospina;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;28/10/2025 13:25:49;;;;;2.0;;2;
48603;Task;Ejecución de pruebas Staging;ana.ospina;47123;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;28/10/2025 16:07:29;28/10/2025 16:07:19;;;28/10/2025 16:07:29;;16.0;;2;
48604;Task;Certificación Pruebas  Staging;ana.ospina;47123;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;28/10/2025 16:14:19;28/10/2025 16:09:33;;;28/10/2025 16:14:19;;16.0;;2;
48623;User Story;Preparación del proceso de migración de datos para el tributo Multas de Tránsito (sin datos disponibles);Carlos Andres Aldana;47093;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;09/12/2025 20:11:17;28/10/2025 20:34:27;;;;;;;1;
48645;Task;Modificacion procedimiento de almacenado;Hernán Gutierrez;47383;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;07/11/2025 14:39:07;29/10/2025 13:48:19;30/10/2025 13:14:18;;07/11/2025 14:39:07;;7.0;;2;
48646;Task;Ejecucion disponibilizacion en ambientes previos;Hernán Gutierrez;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;29/10/2025 13:49:07;;;;;7.0;;2;
48647;Task;Validacion de informacion cargada en BD;Hernán Gutierrez;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;29/10/2025 13:50:23;;;;;7.0;;2;
48648;Task;Ejecucion en PROD;Hernán Gutierrez;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;29/10/2025 13:51:02;;;;;7.0;;2;
48725;Task;Modificacion Procedimiento almacenado;Jesus Gabriel Castro Villegas;47383;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;07/11/2025 14:39:21;29/10/2025 21:55:56;30/10/2025 13:14:22;;07/11/2025 14:39:21;;7.0;;2;
48726;Task;Ejecucion disponibilizacion en ambientes previos;Jesus Gabriel Castro Villegas;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;29/10/2025 21:56:57;;;;;7.0;;2;
48727;Task;Validacion informacion cargada en bd;Jesus Gabriel Castro Villegas;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;29/10/2025 21:57:28;;;;;7.0;;2;
48728;Task;Ejecucion en PROD;Jesus Gabriel Castro Villegas;47383;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;29/10/2025 21:57:56;;;;;7.0;;2;
48733;User Story;[Circulación y Tránsito][ETLF] - Solución Hallazgos de la exploración y de las Reglas de Calidad para el Tributo;Lili Valencia;53695;Paused;SILIN\Squad - Migracion;"CYT; Erikson Sanchez";SILIN;16/03/2026 13:41:19;30/10/2025 12:04:36;16/03/2026 13:41:10;;;2.0;;;1;
48734;Task;La Dirección del infractor no debe ser Nula. Campo: (direccion).;Lili Valencia;48733;Impediment;SILIN\Squad - Migracion;"Erikson Sanchez; Lili Valencia";SILIN\Iteration-2026-1;05/03/2026 16:56:45;30/10/2025 12:12:55;04/03/2026 16:20:12;;;;1.0;;2;
48735;Spike;La fecha de Generación del Título Ejecutivo no debe ser Nula. Campo: (fecha_de_emision).;Carlos Andres Aldana;48733;Closed;SILIN\Squad - Migracion;Lili Valencia;SILIN\SPR-2025-4.4;04/03/2026 16:21:06;30/10/2025 12:14:17;;;04/03/2026 16:21:06;;1.0;;2;
48736;Spike;La fecha de Vencimiento del Título Ejecutivo no debe ser Nula. Campo: (fecha_limite_de_pago).;Carlos Andres Aldana;48733;Closed;SILIN\Squad - Migracion;"Camilo Rojas; Felipe Castaño; Lili Valencia";SILIN\SPR-2025-4.4;04/03/2026 16:20:50;30/10/2025 12:15:16;;;04/03/2026 16:20:50;;1.0;;2;
48747;Task;Exploración Base de datos Silin y comparación de datos entre ambientes;Alejandro Remolina;43404;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;30/10/2025 13:39:45;30/10/2025 13:34:13;;;30/10/2025 13:34:15;;1.0;;2;
48748;Task;Creación Escripts y consultas migración pdf's;Alejandro Remolina;43404;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.3;13/11/2025 13:46:04;30/10/2025 13:35:01;04/11/2025 13:47:25;;13/11/2025 13:46:04;;2.0;;2;
48749;Task;Disponibilización de datos en ambientes QA y producción;;43404;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.3;13/11/2025 13:46:06;30/10/2025 13:39:18;;;13/11/2025 13:46:06;;1.0;;2;
48750;Task;Diseño de Casos de Prueba;ana.ospina;47074;New;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;30/10/2025 13:43:59;;;;;4.0;;2;
48751;Test Case;[HP][BE] Validación Integridad de los datos;ana.ospina;48750;Design;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;30/10/2025 13:46:16;30/10/2025 13:46:16;30/10/2025 13:46:16;;;;;;2;
48831;Task;La fecha de cualquier actividad debe ser mayor o igual a la fecha de emisión del expediente que la contiene.;Carlos Andres Aldana;48733;Closed;SILIN\Squad - Migracion;"Erikson Sanchez; Lili Valencia";SILIN\Iteration-2026-1;04/03/2026 16:49:27;31/10/2025 20:36:20;;;04/03/2026 16:22:18;;1.0;;2;
48834;Task;[Calidad de Datos] - Aplicación de Reglas #2 y reporte de resultados;Camilo Rojas Lopera;47082;Removed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.3;20/11/2025 15:30:19;31/10/2025 20:43:50;05/11/2025 20:01:49;;;;8.0;;2;
48846;Task;1. Migración / Ejecución;jose.herrera;47074;Active;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;04/11/2025 12:32:02;21/11/2025 14:30:12;;;;3.0;;2;
48847;Task;2. Refactors / Ajustes;jose.herrera;47074;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;07/11/2025 06:12:59;04/11/2025 12:32:34;;;07/11/2025 06:12:59;;3.0;;2;
48859;Task;Diseño de Casos de Prueba;ana.ospina;47158;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:14:28;04/11/2025 13:20:43;04/11/2025 13:29:43;;04/11/2025 22:14:28;;2.0;;2;
48860;Task;Ejecución de Pruebas Ambiente QA;ana.ospina;47158;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:18:42;04/11/2025 13:21:28;;;04/11/2025 22:18:42;;2.0;;2;
48862;Task;Ejecución de Pruebas Ambiente Staging;ana.ospina;47158;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:19:05;04/11/2025 13:21:51;;;04/11/2025 22:19:05;;2.0;;2;
48864;Task;Certificación Ambiente QA;ana.ospina;47158;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:27:17;04/11/2025 13:22:17;04/11/2025 22:20:50;;04/11/2025 22:27:17;;2.0;;2;
48865;Task;Certificación Ambiente Staging;ana.ospina;47158;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:28:19;04/11/2025 13:22:34;04/11/2025 22:20:57;;04/11/2025 22:28:19;;2.0;;2;
48866;Test Case;T-[HP][BK] Verificar creación del tributo Circulación y Tránsito;ana.ospina;48859;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:14:22;04/11/2025 13:29:23;04/11/2025 13:29:23;;04/11/2025 22:14:22;;;;2;
48868;Test Case;T-[HP][BK] Revisar la Asociación de Conceptos Tributarios;ana.ospina;48859;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.2;04/11/2025 22:14:15;04/11/2025 13:55:48;04/11/2025 13:55:48;;04/11/2025 22:14:15;;;;2;
49000;Task;Construcción Scripts Migración;andres.castano;47087;Closed;SILIN\Squad - Migracion;"Camilo Rojas; Lili Valencia";SILIN\SPR-2025-4.3;20/11/2025 14:36:24;05/11/2025 16:36:54;05/11/2025 16:37:03;;20/11/2025 14:36:24;;5.0;;2;
49001;Task;Hallazgos MULTAS DE TRANSITO;andres.castano;47087;Removed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.3;20/11/2025 14:34:20;05/11/2025 16:37:55;;;;;4.0;;2;
49018;Task;[Calidad de Datos] - Aplicación de Reglas #3 y reporte de resultados;Camilo Rojas Lopera;47082;Removed;SILIN\Squad - Migracion;"Felipe Castaño; Lili Valencia";SILIN\SPR-2025-4.2;05/11/2025 20:02:01;05/11/2025 19:54:37;05/11/2025 19:54:59;;;;8.0;;2;
49019;Task;[Calidad de Datos] - Aplicación de Reglas #3 y reporte de resultados;Camilo Rojas Lopera;46861;Impediment;SILIN\Squad - Migracion;;SILIN;19/02/2026 16:50:55;05/11/2025 20:03:42;05/11/2025 20:04:43;;;;8.0;;2;
49028;Spike;La fecha de cualquier actividad debe ser mayor o igual a la fecha de emisión del expediente que la contiene.;Camilo Rojas Lopera;47707;Paused;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;27/01/2026 21:57:50;05/11/2025 20:27:15;05/11/2025 20:28:04;;;;1.0;;;
49030;Spike;Cada Expediente debe tener al menos un Título Ejecutivo asociado.;Camilo Rojas Lopera;47707;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;27/01/2026 21:57:50;05/11/2025 20:29:23;05/11/2025 20:29:29;;;;1.0;;;
49031;Spike;No se deben repetir la combinación Proceso-Etapa-Actividad en un mismo Expediente.;Camilo Rojas Lopera;47707;Paused;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.4;27/01/2026 21:57:50;05/11/2025 20:31:27;05/11/2025 20:31:41;;;;1.0;;;
49036;Task;Diagrama ask is & to be;Nicolas Chala Amaya;48422;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.2;05/11/2025 21:45:58;05/11/2025 21:45:52;;;05/11/2025 21:45:58;;8.0;;2;
49065;Spike;El número de Expediente debe seguir el Regex: ^[0-9]+(?: -[0-9])?$ (Acepta números en formato XXX y XXX-X). Campo: (numero_expediente).;Camilo Rojas Lopera;47707;Paused;SILIN\Squad - Migracion;"Felipe Castaño; Lili Valencia";SILIN\SPR-2025-4.4;27/01/2026 21:57:50;06/11/2025 17:35:49;06/11/2025 17:50:20;;;;1.0;;;
